book_id,title,publication_year,average_rating,genre
16154456,Това,2012,3.93,POETRY
9145925,Gifts with No Giver: A Love Affair with Truth,2010,3.72,POETRY
1080408,Insomniac Liar of Topo,2007,4.04,POETRY
722398,Slam,2000,3.86,POETRY
5995042,Misled,2000,4.27,POETRY
5751700,Celtic Poets,2008,4.06,POETRY
25549092,Versions of the Self,2015,4.78,POETRY
75240,The Hostage,1959,3.72,POETRY
6748407,ويبقى الحب,"",3.97,POETRY
23666274,Liryki najpiękniejsze.,2014,3.94,POETRY
18325628,The Collected Suicide Notes of Sam Pink,"",4.51,POETRY
10321143,The Cold War,2011,3.80,POETRY
26879326,"Wir können alles sein, Baby",2015,4.17,POETRY
8504102,Come on All You Ghosts,2010,3.91,POETRY
1552368,Bäume. Betrachtungen und Gedichte,1984,4.22,POETRY
43212,Twentieth Century Russian Poetry,1994,4.62,POETRY
22703391,"Dreams, a Collection of, Erotic & Sensual Poetry",2014,5.00,POETRY
817757,In/Somnia,2002,4.00,POETRY
9279406,The Difficulty Of Living On Other Planets,"",3.80,POETRY
18499810,La Divina Comedia,1973,4.06,POETRY
22627160,Things To Shout Out Loud At Parties,"",3.76,POETRY
1114526,The Prophet: And Other Stories,2005,4.48,POETRY
18656813,به شیوه‌ی خودشان عاشق می‌شوند: عاشقانه‌ها (1370-1391),2013,2.50,POETRY
17696972,The Whitsun Weddings,1971,4.02,POETRY
26189468,La paciencia de los árboles,2015,4.20,POETRY
15771798,The Broken Ground,1964,3.72,POETRY
72973,آیینه ای برای صداها,1997,4.19,POETRY
25111826,أصوات,2015,4.00,POETRY
19179173,"Poems of Love and Light, with just a touch of Grey (Vol. 1)",2013,4.67,POETRY
858522,The Norton Anthology Of Literature By Women: The Traditions In English,1996,4.34,POETRY
26127936,Silver Lining: Poets Against Violence,"",5.00,POETRY
21384628,The Troublesome Amputee: Scarred Edition,"",4.11,POETRY
9056501,Selected Poems,2011,3.94,POETRY
23442077,كبرتُ ونسيت أن أنسى,2013,3.67,POETRY
10441086,Ordinary Sun,2011,4.45,POETRY
25124491,Bumrush the Fantasy,2015,3.62,POETRY
30840784,Ra vườn nhặt nắng,2016,4.36,POETRY
2014778,مناجات خواجه عبد الله انصاری,1368,3.83,POETRY
10371244,Gelmiş Bulundum: Seçme Şiirler,2014,4.27,POETRY
7951527,The Wound Dresser,2009,3.69,POETRY
1281611,The Marvelous Bones of Time: Excavations and Explanations,2007,4.22,POETRY
437362,Coriolanus,1967,3.71,POETRY
999522,Songs of Ourselves: The Uses of Poetry in America,2007,3.78,POETRY
25717775,A Crown for Gumecindo,2015,4.67,POETRY
10310790,إذا كنت نائما في مركب نوح,1998,3.75,POETRY
29509252,The Second Shepherds' Play,1500,2.71,POETRY
13410399,الموت على الأسفلت,1988,3.99,POETRY
17909016,Kepulangan Kelima,2013,3.97,POETRY
5469889,Reflections of a Mississippi Magnolia-A Life in Poems,2008,4.64,POETRY
19067122,"Messenger Of The Heart: The Book of Angelus Silesius, with observations by the ancient Zen masters","",3.92,POETRY
797853,She Says,2003,4.10,POETRY
28695553,Catching a Storyfish,2016,4.06,POETRY
4358508,Hamlet: Case Studies in Contemporary Criticism,1993,4.01,POETRY
17617037,المختار من شعر محمود حسن إسماعيل,"",4.05,POETRY
33000215,"Dikatakan atau Tidak Dikatakan, Itu Tetap Cinta",2016,3.86,POETRY
11239116,Selected and Last Poems: 1931-2004,2011,4.32,POETRY
6819632,Our Farm: By the Animals of Farm Sanctuary,2010,4.17,POETRY
6469244,Pageant,2009,3.67,POETRY
10789512,أناشيد مالدورور,1982,4.19,POETRY
26795732,La Iliada,2008,3.83,POETRY
2988487,Adventures of Isabel,"",4.22,POETRY
20942284,Beast,2014,4.75,POETRY
25426677,Steinsetningar Stensætninger,2008,2.75,POETRY
24735418,"the pet radish, shrunken",2015,4.88,POETRY
9510731,Poeme în garanţie,2005,3.67,POETRY
31574744,New Collected Poems,2017,4.17,POETRY
38627,The Illuminated Rumi,1997,4.54,POETRY
163339,گزینه اشعار,1996,3.79,POETRY
1364101,American Poets in the 21st Century: The New Poetics [With CD],"",4.07,POETRY
893539,"The Complete Book of Rhymes, Songs, Poems, Fingerplays and Chants",2002,3.89,POETRY
6540706,Strange Victory,1933,4.34,POETRY
20764715,Newspaper Blackout,2014,3.94,POETRY
7407456,B Jenkins,2010,4.40,POETRY
19360737,Luminous Worlds,2013,4.14,POETRY
12009713,مثنوى,2008,4.43,POETRY
18129850,Song,2006,4.14,POETRY
21089252,Flower Fairies of the Spring,2014,4.32,POETRY
752768,God's Grandeur and Other Poems,1995,4.07,POETRY
1082976,Corps et biens,"",3.85,POETRY
376277,The Poetry of Robert Frost,2002,4.23,POETRY
322629,Ramáyana II: Ayodhya,2005,4.10,POETRY
22001011,The Posthumous Life of R.W.,2014,4.25,POETRY
34096128,Don't Let Me Be Lonely: An American Lyric,"",4.19,POETRY
24831188,Paha puuska,2015,3.73,POETRY
26723714,Days of Shame & Failure,2015,4.00,POETRY
1131732,The innerworld of the outerworld of the innerworld (A Continuum book),"",3.71,POETRY
125206,Americans' Favorite Poems: The Favorite Poem Project Anthology,1999,4.05,POETRY
22854664,Mourning Jewelry,"",4.50,POETRY
17064549,The Sound of Scampering,2012,4.29,POETRY
1904323,Blindsided,1994,4.08,POETRY
1852991,Writings and Drawings,1973,4.21,POETRY
2947429,The Faber Book of Political Verse,1986,3.00,POETRY
31817292,Kumukanda,2017,4.15,POETRY
1987381,Come Softly to My Wake: The Poems of Christy Brown,"",4.46,POETRY
586474,Amy Lowell: Selected Poems,2004,4.16,POETRY
2748766,The World's Best Loved Poems,1927,3.17,POETRY
138165,"Poetry, Drama and Prose",2000,4.27,POETRY
1914595,Selected Organs: Parts of an Autobiography,"",4.27,POETRY
1172443,Madness And Retribution: Poems,2004,2.86,POETRY
1152973,"Collected Early Poems, 1950-1970",1995,4.35,POETRY
33377428,Abstract Heart,2016,4.11,POETRY
12720493,100 koan zen,"",3.92,POETRY
1578211,correspondence,2007,4.00,POETRY
22602503,Lomonosovin moottori,2014,4.00,POETRY
935006,The Oxford Anthology of English Literature: Vol 2: The Literature of Renaissance England,1973,4.00,POETRY
807765,Spring Essence: The Poetry of Hô Xuân Huong,2000,4.15,POETRY
17854007,الأعمال الكاملة: لازم تعيش المقاومة - المجلد الثالث,2012,4.40,POETRY
206637,A Child's Garden of Verses,1999,4.30,POETRY
3682047,Flamboyan,1988,3.22,POETRY
2236253,Majestic Nights: Love Poems of Bengali Women,2008,4.09,POETRY
17259853,Faust: Erster und zweiter Teil,1946,3.97,POETRY
225202,The Planets: A Cosmic Pastoral  [Poems],"",4.00,POETRY
734060,The New Intimacy,1997,4.33,POETRY
275704,The Secret Rose: Love Poems by W.B. Yeats,2001,3.88,POETRY
35260128,Take Me with You,2018,3.32,POETRY
25924183,Evangeline: A Tale of Acadie,1893,3.89,POETRY
23198296,"Beowulf: A Translation and Commentary, together with Sellic Spell",2014,3.69,POETRY
17973584,هنر غرق شدن، گزیده ی اشعار بیلی کالینز,"",2.67,POETRY
765428,Orlando Furioso: Part One,1975,4.14,POETRY
33028536,The Canopy,2016,4.60,POETRY
1483905,Œuvres complètes,"",4.47,POETRY
7713374,Johnny Panic și Biblia Viselor,2009,3.95,POETRY
17935889,Поэмы,2013,4.33,POETRY
21038168,"The Essential Haiku: Versions of Basho, Buson and Issa","",4.32,POETRY
32069497,كبرت و نسيت أن أنسى,"",3.67,POETRY
734827,Selected Translations: 1948-1968,"",4.64,POETRY
9269144,Sisler Bulvarı,2001,4.19,POETRY
290345,"Hist Whist, and Other Poems for Children",1983,3.78,POETRY
7684659,أنا راعي بقر وحيد,2010,3.57,POETRY
30213033,The Crafty Poet: A Portable Workshop,2016,4.48,POETRY
10385783,Tutto il giorno alle corse dei cavalli e tutta la notte alla macchina da scrivere,1999,4.26,POETRY
22468384,Fata din lift,2013,3.85,POETRY
304618,Poets from the North of Ireland,1990,3.67,POETRY
270907,American Women Poets in the 21st Century: Where Lyric Meets Language,2002,4.31,POETRY
11786720,Lorine Niedecker: A Poet’s Life,2011,4.19,POETRY
106246,Sweet Machine,1998,4.13,POETRY
6216285,يحدث أحيانا,2009,3.85,POETRY
8241194,ابتسامات ودموع,1989,3.78,POETRY
128956,The Orestes Plays: Agamemnon / The Libation Bearers / The Eumenides,2004,3.99,POETRY
22844573,Poetry and the Age,1953,4.27,POETRY
804097,Atlas,"",3.81,POETRY
341717,Polkabats and Octopus Slacks: 14 Stories,2005,4.56,POETRY
2133816,"Sleeping, Sinning, Falling",2001,4.20,POETRY
18970393,Light Within the Shade: 800 Years of Hungarian Poetry,2014,3.25,POETRY
13508588,The Last Selchie Child,2012,4.33,POETRY
8440623,Odyseja,2003,3.73,POETRY
24865147,"The Happiest Day, The Happiest Hour","",3.30,POETRY
1866144,یک زرافه و نیم,2004,4.10,POETRY
6303640,Voice: Poems,2009,3.94,POETRY
1015201,Someone else's life,"",3.60,POETRY
3419397,Halflife: Poems,2008,3.73,POETRY
35237523,Moonrise,2017,4.20,POETRY
10367410,Ninety-Five Nights of Listening: Poems,2002,4.00,POETRY
3101481,Las flores del mal,2005,4.26,POETRY
23632937,Belly of the Beast,2014,4.24,POETRY
36248805,Басни,1997,4.03,POETRY
1380785,Walking to Martha's Vineyard,2003,4.08,POETRY
27273913,Сбогуване с нарцисизма,2015,3.87,POETRY
463688,The Collected Poems of Stanley Kunitz,2000,4.25,POETRY
2967716,100 Puisi Indonesia Terbaik 2008: Anugerah Sastra Pena Kencana,2008,3.61,POETRY
2708587,In a City You Will Never Visit,2008,4.76,POETRY
496346,Almost Late for School: And More School Poems,2003,3.91,POETRY
32999184,The Faber Book Of Children's Verse,1953,3.43,POETRY
18128268,Gold,2013,4.52,POETRY
501958,The Dog Ate My Homework,1997,3.56,POETRY
8066844,If You Have Ghosts,2010,4.00,POETRY
33982011,Stolen Thing,2016,4.83,POETRY
2386038,Robert Browning,2001,3.89,POETRY
108126,I'm Nobody! Who Are You?: Poems,2002,3.93,POETRY
1281422,What Work Is,1991,4.26,POETRY
7615250,لا بحر في بيروت,1993,3.69,POETRY
22749806,Edgar Allan Poe's Pie: Math Puzzlers in Classic Poems,2015,3.99,POETRY
7656330,The Eve of St. Agnes,"",3.74,POETRY
6423410,Usher: Poems,2009,4.26,POETRY
34869772,Western Wind: An Introduction to Poetry,1974,4.06,POETRY
11399595,A Woman's Place,"",4.25,POETRY
1852218,Some More of Me Poetry,"",4.00,POETRY
13557908,73 poems,"",4.21,POETRY
6480770,Lord Weary's Castle,1946,3.54,POETRY
929430,Familiar Strangers: New and Selected Poems 1960-2004,2005,4.13,POETRY
9491612,Alcestis,"",3.80,POETRY
11488171,Poemas de amor. Testo spagnolo a fronte,"",3.80,POETRY
676731,The Poems of Dylan Thomas,1971,4.30,POETRY
698479,Days Like This: A Collection of Small Poems,2005,4.05,POETRY
29963711,তবু স্বপ্ন দেখি,2001,4.00,POETRY
315263,Lettice and Lovage: A Comedy,"",3.82,POETRY
22929491,Apollo in the Grass: Selected Poems,2015,4.00,POETRY
17969626,saudade,2013,4.92,POETRY
8850512,Each and Her,2010,4.41,POETRY
17337810,Obras y fragmentos,2006,3.95,POETRY
27283149,A Brilliant Madness,2015,4.18,POETRY
7913237,Ingin Jadi Nasrallah,2010,3.88,POETRY
21942697,باجر ليل,2009,4.75,POETRY
2080647,نسیم شمال ، برگزیده و شرح اشعار,2003,3.42,POETRY
2717140,Cossacks and Bandits,2008,4.33,POETRY
15996337,Kendi Gök Kubbemiz,1974,4.01,POETRY
24826868,Encounter,2015,4.36,POETRY
17264364,له المجد,1992,4.66,POETRY
2260201,The Táin,"",3.97,POETRY
34944805,milk and honey - milch und honig,"",4.23,POETRY
287554,Old Possums Book of Practical Cats,1996,4.09,POETRY
666136,Satellite,2004,4.21,POETRY
2215551,I Don't Want To Be Crazy,2007,3.81,POETRY
15714278,"All-Soul, All-Body, All-Love, All-Power: A TransMythology",2012,4.70,POETRY
8584943,Dark Matters,"",4.17,POETRY
488844,The Vanity of Human Wishes,1996,3.52,POETRY
1213258,The Wisdom of Solomon (Pocket Canons),2011,3.75,POETRY
17335874,Sembah Derhaka: Kumpulan Sajak Mudin001,2012,3.14,POETRY
1676943,Reality Check,2007,4.00,POETRY
15722609,When the Barbarians Arrive,2012,4.54,POETRY
1734394,Love Poems,"",3.58,POETRY
2339620,Selected Poems of Geoffrey Hill,2006,4.03,POETRY
18196433,Damnation,2013,4.69,POETRY
363681,لکه‌ای از عمر بر دیوار بود,1993,3.80,POETRY
22741957,Baluarte,2014,4.33,POETRY
675091,In the Salt Marsh,2006,4.33,POETRY
97393,The Poems of François Villon,1982,4.15,POETRY
13239401,The Alphabet Not Unlike the World: Poems,2012,4.41,POETRY
1005068,Hamlet,2005,4.01,POETRY
2613831,The Mind's Eye: A Guide to Poetry Writing,2007,3.92,POETRY
11079075,L'invenzione della poesia: Le lezioni americane,2001,4.29,POETRY
2170497,The Rumi Collection,1999,4.38,POETRY
16170979,Mall Witch,"",4.78,POETRY
926662,Growltiger's Last Stand and Other Poems,2008,4.38,POETRY
35379360,Çoban Türküleri - BUCOLİCA,1970,3.88,POETRY
244235,Veinte Poemas De Amor Y Una Canción Desesperada,"",4.32,POETRY
25606981,من أجل السلام,2014,3.00,POETRY
26242942,Inside my Mother,2015,4.24,POETRY
25194384,Revolting Rhymes & Dirty Beasts,2013,4.21,POETRY
2179507,The Odyssey,1988,3.73,POETRY
1339744,Read Me: A Poem A Day For The National Year Of Reading,1988,4.05,POETRY
18457246,مختارات من شعر لوركا,"",4.32,POETRY
23507401,Breezeway: New Poems,2015,3.38,POETRY
305833,The Book of Funnels,2004,4.31,POETRY
17907342,Keats,1963,4.44,POETRY
22707131,Windswept,"",3.73,POETRY
8562340,أغنيات إلى الأشياء الجميلة,2002,3.19,POETRY
389449,Pax Atomica: Poems,2005,3.84,POETRY
13069046,Left-Handed: Poems,2012,3.54,POETRY
16390077,Moth; Or How I Came to Be with You Again,2013,4.25,POETRY
22546531,"Letters, to the Men I Have Loved",2014,4.09,POETRY
9730893,Myricae,"",4.03,POETRY
6277932,Jack Fruit Moon,2009,4.40,POETRY
14994350,Yeshiva Boys and Other Poems,"",3.79,POETRY
7571573,Odd Owls & Stout Pigs: A Book of Nonsense,2009,3.29,POETRY
23581687,Гюлестан,1983,4.42,POETRY
1466,Grief Lessons: Four Plays by Euripides,2006,4.39,POETRY
28789479,Oil and Candle,2016,4.41,POETRY
9685272,Witness: Selected Poems 1962-2010,2010,4.35,POETRY
385729,The Student's Catullus,2000,4.21,POETRY
25966402,نصوصي ليست لكم بوح الصعاليك,2015,4.25,POETRY
3151407,An introduction to poetry,"",3.92,POETRY
265564,Words of Paradise: Selected Poems,2004,4.01,POETRY
45286,The Complete Poems,"",4.26,POETRY
21450944,The Green Condition,2013,4.60,POETRY
16002291,Romanceiro da Inconfidência,2008,3.81,POETRY
1323458,Remainland: Selected Poems,2005,4.31,POETRY
501539,The Ellipse: Selected Poems,1982,3.80,POETRY
27134584,Granta 135: New Irish Writing,2016,3.93,POETRY
2038898,I Can Only Go as Fast as the Guy in Front of Me,"",4.80,POETRY
2853304,دره‌ی پروانه,1978,4.40,POETRY
18371495,Designated Mourner,2014,4.06,POETRY
6547645,Seasons: A Book of Poems,2002,3.57,POETRY
34594982,Depression & Other Magic Tricks,2017,4.01,POETRY
24551791,"Consolations: The Solace, Nourishment and Underlying Meaning of Everyday Words","",4.37,POETRY
159322,Wind in a Box,2006,4.25,POETRY
6316848,W.H. Auden: Poems Selected by John Fuller,2009,3.69,POETRY
2084347,La Jeune Parque,1974,3.64,POETRY
1945319,The Best of Robert Service,"",4.29,POETRY
23000393,A History of the Unmarried,2014,4.54,POETRY
3055750,Azores: Poems,2008,3.85,POETRY
620730,The 100 Best Poems of All Time,2001,3.69,POETRY
547483,White Fluffy Clouds: Found Inspiration Moving Forward,"",4.39,POETRY
19178,The Rime of the Ancient Mariner and Other Poems,1992,3.94,POETRY
27213961,Sex & Love &,2016,4.21,POETRY
65345,Selected Poems of Ezra Pound,1957,3.90,POETRY
131946,Selected Poems,1990,4.22,POETRY
18939269,Les choses de l'amour à marde,2013,4.07,POETRY
23705631,Brain Camp,2015,3.73,POETRY
10594830,November,2011,3.54,POETRY
17574850,Selected Poems,2013,4.32,POETRY
6163435,المختار من شعر أحمد رامي,2000,3.64,POETRY
406822,World Enough And Time: The Life Of Andrew Marvell,1999,3.67,POETRY
1790570,Winter Song: A Poem by William Shakespeare,2006,3.87,POETRY
27311864,An Essay on Man,2016,3.56,POETRY
17221701,The End of Oulipo?: An Attempt to Exhaust a Movement,2012,3.74,POETRY
13220873,Slow Lightning,2012,4.27,POETRY
13598191,Malte Laurids Brigge'nin Notları,2014,4.06,POETRY
7401434,Worshipping Walt: The Whitman Disciples,2010,3.83,POETRY
2373761,"French kiss, or, A pang's progress","",3.91,POETRY
16150118,House Under the Moon,2012,4.33,POETRY
18762203,Plume: Poems,2013,4.42,POETRY
2310683,Yum! MmMm! Que Rico!: America's Sproutings,2007,3.88,POETRY
605846,Citizen Of,2007,4.03,POETRY
50470,Fuck Machine,2003,3.75,POETRY
17383705,All the World's a Stage,2013,4.33,POETRY
31930136,Heiress to a Small Ruin,2016,4.33,POETRY
243026,Acolytes,2007,4.16,POETRY
19250236,The Rig Veda,"",3.92,POETRY
7829593,پاد شهر,"",3.38,POETRY
2999085,The Essential Poets: Byron-Gift,1992,3.09,POETRY
20822276,Creepy Little Death Poems,2014,4.57,POETRY
6628846,Inferno,2007,3.99,POETRY
764339,Just Give Me a Cool Drink of Water 'Fore I Diiie,1971,4.14,POETRY
34555596,El arrecife de las sirenas,2017,3.88,POETRY
13564339,Tuesday Daydreams: A Journal in Verse,2012,4.80,POETRY
30031460,The 2016 Rhysling Anthology,2016,3.86,POETRY
11261133,Racconti in forma di poesia,1999,4.16,POETRY
3800611,Purview to Undoing,2008,4.10,POETRY
6115728,West-Running Brook,1928,3.78,POETRY
1419249,The Zones of Paradise,2003,4.44,POETRY
5663609,A Valentine for Ms. Vanilla (I'm Going to Read Level 3),2005,4.00,POETRY
4856772,Playing God,2002,4.60,POETRY
32799147,Ο καταραμένος ποιητής της επανάστασης,2016,4.71,POETRY
7950913,Smoke from This Altar,2009,3.97,POETRY
30169301,Habang Wala Pa Sila: Mga Tula ng Pag-ibig,2016,4.33,POETRY
4338785,William Blake: Selected Poems,1995,4.17,POETRY
20995192,Poems of Banjo Paterson,"",4.32,POETRY
2047369,Seeing the Blue Between: Advice and Inspiration for Young Poets,2002,4.10,POETRY
13609132,Poems,1965,4.16,POETRY
2691377,Born in the Year of the Butterfly Knife,2004,4.43,POETRY
20929758,unde luna acoperă țărâna,2014,4.50,POETRY
12727182,Haikus Clasicos. La mejor poesía japonesa.,2009,4.08,POETRY
6366548,herso,2009,4.89,POETRY
2576146,The Solar Anus,1931,4.05,POETRY
265786,قصه‌ ی دخترای ننه‌ دریا,1978,4.02,POETRY
295148,Crossing the Water,1980,4.14,POETRY
871728,The Heart Aroused: Poetry and the Preservation of the Soul in Corporate America,"",4.25,POETRY
28352687,These Intricacies (Poiema Poetry Series),"",4.17,POETRY
895974,The Love Letters of Dylan Thomas,2005,3.78,POETRY
13409395,Ti amo ma posso spiegarti,2012,3.91,POETRY
2755882,Eu e Outras Poesias,2002,4.31,POETRY
19134941,All the Things I Never Said,2013,3.48,POETRY
6256955,The Iliad/The Odyssey/The Aeneid,2009,4.38,POETRY
581621,Bhagavad-Gita: The Song of God,2002,4.10,POETRY
17211870,"Cats, Daffodils & Dragonflies",2012,5.00,POETRY
305090,The Odes: New Translations by Contemporary Poets,2007,4.06,POETRY
26953388,"Pussycat, Pussycat",2015,3.00,POETRY
14388887,Hellas - A Lyrical Drama,"",3.87,POETRY
611258,D'Apres Tout: Poems by Jean Follain,1982,4.36,POETRY
15760759,The Collected Poems of Frank O'Hara,1971,4.34,POETRY
20937910,Gilgamesh: A New English Version,"",3.82,POETRY
272067,Selected Poems of Lord Byron,1994,4.05,POETRY
10307146,Your Father on the Train of Ghosts,2011,4.29,POETRY
1293868,Memories of the Future: The Daybooks of Tina Modotti,1986,4.33,POETRY
11735724,You Look Nice Strange Man,"",4.29,POETRY
641315,Selected Poetry and Prose,1978,3.20,POETRY
1700596,Moment to Moment,"",4.03,POETRY
30245538,The Selected Jenny Zhang,"",3.71,POETRY
1188111,Love-Songs of Childhood,"",3.25,POETRY
1416101,The Look of Things: Poems,1995,3.59,POETRY
891182,Beowulf With Related Readings,"",3.62,POETRY
13610728,Purgatorio,2007,4.11,POETRY
120739,From Daybreak to Good Night: Poems for Children,2001,3.25,POETRY
6723496,The air around the butterfly/Въздухът около пеперудата,2009,4.56,POETRY
2040383,Inferno,2008,3.99,POETRY
23866554,The Regret Histories: Poems,2015,4.15,POETRY
13223622,تسكب جمالها دون طائل,2011,3.44,POETRY
17847090,Pink Mist,2013,4.44,POETRY
25074165,Ardour,2015,4.11,POETRY
6639866,برگزیده‌ی اشعار فروغ فرخزاد,1975,4.01,POETRY
46982,Selected Poems from Les Fleurs du mal: A Bilingual Edition,2000,4.12,POETRY
2927243,A State of Justice,1977,3.83,POETRY
33975352,Our Numbered Days,"",4.30,POETRY
840006,Against Consolation,2001,4.09,POETRY
405165,Empathy,1989,4.49,POETRY
7853528,The Irrationalist,2010,4.14,POETRY
310088,Collected Poems,1938,4.26,POETRY
961253,Red Wagon,"",4.53,POETRY
9953604,Casual Sex and Other Verse,"",3.73,POETRY
16097881,كنت أود الاحتفاظ بك,"",3.89,POETRY
482139,I Live In Music,1994,4.31,POETRY
1874890,لحظه ها و احساس,1374,3.66,POETRY
17070374,Selected Poems and Songs,2013,4.12,POETRY
29781365,Die 13 Monate,2004,4.15,POETRY
7016956,What Goes On - Selected and New Poems 1995-2009,2010,4.41,POETRY
6900922,Shot,2009,3.91,POETRY
18207007,Forever Someone Else,2013,4.33,POETRY
8667179,The Aeneid,2012,3.81,POETRY
8514107,Haunts,2011,4.77,POETRY
1433937,Gig,1973,4.05,POETRY
18166471,Sonetid,1917,4.25,POETRY
23355823,A Dream,"",3.35,POETRY
1204770,"Three Philosophical Poets: Lucretius, Dante And Goethe","",4.09,POETRY
14431161,Crazy About Soccer,2012,4.00,POETRY
1016971,Collected Poems,1981,4.20,POETRY
981109,The Poetry Of Surrealism: An Anthology,1974,4.57,POETRY
1454842,The Descent: Poems,2004,3.94,POETRY
4441843,Surrender,2001,2.78,POETRY
26493148,Songs of Innocence & Experience; Plus the Marriage of Heaven & Hell,2015,4.31,POETRY
3200634,Guardar,1996,4.29,POETRY
1007196,Liar,2006,3.90,POETRY
5837643,Selected Works of Voltairine de Cleyre,"",4.18,POETRY
33583357,Bright Minds Empty Souls,"",3.68,POETRY
21878187,Therigatha: Poems of the First Buddhist Women,2015,4.10,POETRY
7695797,Expeditions Of A Chimaera,2009,4.33,POETRY
854665,"A Stone, a Leaf, a Door: Poems","",4.11,POETRY
32321629,A Linguagem das Flores: Tesouro Perfumado em Prosa e Verso,1992,4.06,POETRY
30191367,Blues Triumphant,2016,4.65,POETRY
11567386,"The Gary Snyder Reader: Prose, Poetry, and Translations","",4.36,POETRY
5016515,"Cold Mountain Poems: Zen Poems of Han Shan, Shih Te, and Wang Fan-chih",2009,4.20,POETRY
20320920,Tabacaria,2013,4.80,POETRY
29476625,Frozen Haiku,2016,5.00,POETRY
685477,I.W.W. Songs to Fan the Flames of Discontent,2003,4.74,POETRY
6522129,Leaves of Grass,"",4.13,POETRY
1232968,Lark Apprentice,2004,4.49,POETRY
27163478,Something Sinister,2016,4.80,POETRY
29235270,Pásmo,2005,4.03,POETRY
2985084,الهی  نامه,2006,4.41,POETRY
21224856,The Good-Morrow,"",4.15,POETRY
25404607,Dondang Pembukaan,2015,4.60,POETRY
19484331,November Boughs,2014,4.27,POETRY
22365455,Goblin Market,"",4.08,POETRY
14820402,Poems,2011,4.19,POETRY
13208,Phenomenal Woman: Four Poems Celebrating Women,"",4.56,POETRY
8433219,Adonis: Selected Poems,2010,4.29,POETRY
279221,Peer Gynt,2003,3.71,POETRY
19536988,YAW,2014,4.21,POETRY
11038424,Ojanpiennarten kuningas,1995,3.00,POETRY
11995447,Night Fish,2011,4.29,POETRY
1131612,"Selected Poems, 1908-1969",2004,3.81,POETRY
587542,Selected shorter poems of Thomas Hardy,1988,3.60,POETRY
20442273,قانون الدنيا الساخر,2013,4.30,POETRY
419836,The Collected Writings,2001,4.25,POETRY
36935,You Have to Write,"",3.75,POETRY
13030334,The Best Australian Poems 2011,2011,4.07,POETRY
13420249,The Smooth Yarrow,2012,4.38,POETRY
111803,Partly Cloudy: Poems of Love and Longing,2009,3.50,POETRY
6887871,دختری با دامن کوتاه، بیرون پنجره ی اتاق من،‌ انجیل می خونه,2009,3.21,POETRY
1728270,Poetry And Its Public In Ancient Greece: From Homer To The Fifth Century,"",4.40,POETRY
2561309,Nightingales Under the Snow: Poems,1999,3.11,POETRY
31411,Poetry Speaks: Hear Great Poets Read Their Work from Tennyson to Plath,"",4.40,POETRY
6838291,Hymns to the Night,"",4.19,POETRY
1728,The Poems of Exile: Tristia and the Black Sea Letters,2005,4.13,POETRY
4837178,Ardor,2008,3.70,POETRY
6652764,غزلیات خواجه شمس الدین محمد حافظ شیرازی,1981,4.63,POETRY
470853,Sayings & Doings and an Eastward Look,1990,4.28,POETRY
19476862,L'allegria,"",4.29,POETRY
1010033,One Hundred Love Poems: Philippine Love Poetry Since 1905,2005,4.02,POETRY
2259024,Alastor or the Spirit of Solitude,"",4.02,POETRY
240153,Cross-Pollinations: The Marriage of Science and Poetry,2004,4.15,POETRY
25700907,Μαγιακόφσκι: Ποιήματα,2014,4.70,POETRY
2202410,The Prose Poem: An International Anthology,1977,4.56,POETRY
1216902,"I, Afterlife: Essay in Mourning Time",2007,4.29,POETRY
1882553,Cartography,2007,4.60,POETRY
2683726,Mauve Sea-Orchids,2007,4.21,POETRY
20517582,سأخون وطني,2004,3.95,POETRY
125447,The Orchard: The Bostan Of Saadi Of Shiraz,"",4.31,POETRY
486560,The Song of Percival Peacock,1992,3.66,POETRY
2115719,Short Haul Engine,2001,4.25,POETRY
12510877,"Useless Landscape, or A Guide for Boys",2012,4.05,POETRY
108030,Complete Works of Lewis Carroll,"",4.35,POETRY
23576897,Hive,2015,4.57,POETRY
7275736,Writing the Silences,2010,3.86,POETRY
13650114,Rabindranath Tagore: Selected Poems,1993,4.20,POETRY
7077149,The Prophet,2008,4.23,POETRY
18584378,Odes Escolhidas de Ricardo Reis,2013,4.28,POETRY
18668175,It Starts from the Belly and Blooms: Poems,2014,4.59,POETRY
21535482,Streaming,2014,4.50,POETRY
812807,Best Witches,1989,3.90,POETRY
1887936,The New Book: A Book of Torture,1961,2.86,POETRY
3064493,Snowy Flowy Blowy : A Twelve Months Rhyme,1999,3.38,POETRY
3048785,Keeper of Accounts,"",4.44,POETRY
91442,Baptism of Desire,1990,3.96,POETRY
139867,Lunch Poems,2001,4.21,POETRY
12669230,The Best British Poetry 2011,2011,3.74,POETRY
17605656,20 poemas de amor y una canción desesperada,"",4.32,POETRY
1086697,"Traditional Japanese Literature: An Anthology, Beginnings to 1600",2006,4.32,POETRY
16056614,Loom,2013,3.90,POETRY
119236,Byron: Poems,1994,4.05,POETRY
35508166,The Walmart Book of the Dead,2017,4.00,POETRY
31278575,شمشیر و جغرافیا,2013,4.00,POETRY
787494,The Odyssey,2005,3.73,POETRY
6698061,The Real Warnings,2009,4.76,POETRY
8049961,Spin,2010,4.67,POETRY
1979236,Never Without One,"",4.29,POETRY
10806415,رباعيات جلال الدين الرومي,1998,3.59,POETRY
1041483,The Odyssey,1963,3.73,POETRY
