book_id,title,publication_year,average_rating,genre
13440720,The Secret Chicken Society,2012,3.34,CHILDREN
13424824,"A Little Bush Maid (Billabong, #1)",1967,3.99,CHILDREN
25578328,Ernie the elephant and the teddy bear,2014,4.14,CHILDREN
18282331,"The Lost Gold (The Rescue Princesses, #7)",2013,4.31,CHILDREN
950636,Dragonology Tracking and Taming Dragons Volume 2: A Deluxe Book and Model Set: Frost Dragon,2008,4.08,CHILDREN
27153744,Alice's Adventures in Wonderland: Faber Children's Classics,2015,4.00,CHILDREN
4320809,Like People,2008,3.67,CHILDREN
156808,"Mystery in the Sand (The Boxcar Children, #16)",1990,3.80,CHILDREN
523706,A Brave Little Princess,2000,4.13,CHILDREN
2969811,We Are Girls Who Love to Run/Somos Chica y a Nosotras Nos Encanta Correr,"",3.64,CHILDREN
25844172,"Anne of Avonlea (Anne of Green Gables, #2)",2012,4.21,CHILDREN
106535,"Julia Ward Howe, Girl of Old New York",2000,3.58,CHILDREN
3205966,"Gilda Joyce: Psychic Investigator (Gilda Joyce, #1)",2006,3.88,CHILDREN
20307088,Roger Duvoisin's The Night Before Christmas,2014,4.55,CHILDREN
26493707,Baditude! What to Do When Life Stinks!,2015,4.52,CHILDREN
1812678,What Shall We Play?,2006,3.44,CHILDREN
23352315,"Salamanderns hjärta (W.I.T.C.H. Äventyr, #1)",2003,3.68,CHILDREN
3889750,Du Bist Einmalig,"",4.45,CHILDREN
15944571,When Elephant met Giraffe,2014,3.61,CHILDREN
1492821,Pip's Magic,1999,3.50,CHILDREN
16225459,Clark the Shark,2013,3.73,CHILDREN
2045718,Gypsy Girl,2002,4.12,CHILDREN
10448619,Winnie-the-Pooh,2010,4.34,CHILDREN
16074533,The Problem with Being Slightly Heroic,2013,3.75,CHILDREN
21440013,You Wouldn't Want to Live Without Clean Water!,2014,3.97,CHILDREN
412831,The Secret of the Ruby Ring,1994,3.92,CHILDREN
2617633,Precious Moments: Through-The-Year Stories,1990,4.20,CHILDREN
770614,"Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",1992,4.01,CHILDREN
18599852,The Cabinet of Curiosities: 36 Tales Brief,2014,3.92,CHILDREN
21996358,Bad Dog Flash,2014,3.43,CHILDREN
17166003,Hurty Feelings,2014,3.44,CHILDREN
10270049,"Cal Ripken, Jr.'s All-Stars: Hothead",2011,3.81,CHILDREN
846466,Mrs. Frisby And The Rats Of Nimh,"",4.13,CHILDREN
977529,Catkin,1996,4.41,CHILDREN
2853742,Mouse's Halloween,"",3.83,CHILDREN
2965090,Organic Crafts: 75 Earth-Friendly Art Activities,2007,3.07,CHILDREN
3000270,Pig-heart Boy [Original Version],1998,3.75,CHILDREN
20453271,"Poliana (Pollyanna, #1)",2011,3.95,CHILDREN
3043304,Hop Frog,2003,4.00,CHILDREN
2913418,"As Aventuras de Xisto (Xisto, #1)",1994,3.66,CHILDREN
266625,"Piglet Feels Small (Step-Into-Reading, Step 1)",2003,4.06,CHILDREN
178810,Ancient China (Eyewitness Books),2005,3.90,CHILDREN
1182364,The Swiss Family Robinson,1993,3.92,CHILDREN
45433,Legend of Captain Crow's Teeth,2006,3.66,CHILDREN
16255131,Rainbow Stew,2013,3.76,CHILDREN
2061665,Thanksgiving Day,1999,3.39,CHILDREN
2556830,Ellsworth's Extraordinary Electric Ears and Other Amazing Alphabet Anecdotes,2003,3.94,CHILDREN
815533,Big,1998,4.29,CHILDREN
12444796,"Thank You, God, for Blessing Me",2011,4.64,CHILDREN
2238629,"The Mystery in the Doctor's Office (Cherry Ames, #26)",2007,3.94,CHILDREN
23743897,Goom'pa and Shine (The Stories of Goom'pa #1),2014,4.14,CHILDREN
3276328,Everything Under a Mushroom,1973,4.19,CHILDREN
29421369,Kissa Killin villi lelupäivä,2016,3.22,CHILDREN
3511117,Teeny Tiny,1986,3.71,CHILDREN
26118977,"Томек у країні кенгуру (Пригоди Томека Вільмовського, #1)",2011,3.90,CHILDREN
16068437,Las aventuras de Alicia,2012,4.00,CHILDREN
17683798,The Summer Experiment,2014,3.47,CHILDREN
13050119,Pobby and Dingan,2000,3.84,CHILDREN
693475,The Witch's Christmas,1986,3.75,CHILDREN
3000475,A Beach Day,1990,3.60,CHILDREN
7984233,It's Halloween,1987,4.27,CHILDREN
17797355,McElligot's Pool,2014,4.06,CHILDREN
12450506,The Contest (Everest Book One),2012,3.83,CHILDREN
18114208,"Muddy, Mud, Bud",2014,3.38,CHILDREN
2323654,Snow Bear,1999,3.66,CHILDREN
5986448,The Firework Maker’s Daughter,2007,3.69,CHILDREN
20759428,Baby Bedtime,2014,3.75,CHILDREN
3750214,A Christmas Card for Mr. McFizz,1987,4.27,CHILDREN
7098917,The Sixty-Eight Rooms,2010,3.68,CHILDREN
32861177,Два капитана,2012,4.32,CHILDREN
12409128,"The Wonderful Wizard of Oz (Oz, #1)",2011,3.98,CHILDREN
25034995,Clever Gretel - Brothers Grimm,"",3.13,CHILDREN
34734696,Kuma-Kuma Chan's Travels,2017,3.78,CHILDREN
11252490,The Night Fairy,2011,3.75,CHILDREN
464266,Zoo - ology,2003,4.59,CHILDREN
10594484,Bears in the Night,2011,4.13,CHILDREN
2365142,"Perch, Mrs. Sackets, and Crow's Nest","",3.93,CHILDREN
25176892,Hiccupotamus,2015,3.60,CHILDREN
7117523,Sofie'nin Dünyası,2004,3.88,CHILDREN
785561,Pickin' Peas,1998,3.91,CHILDREN
122884,"Ragweed (Tales of Dimwood Forest, #0)",2006,3.87,CHILDREN
23558102,"Pafoo, the new Ziron: Naloo's version (Naloo and the Zirons, #3)","",4.75,CHILDREN
170668,The Witches,1998,4.17,CHILDREN
3009236,"The Amusement Park Mystery (The Boxcar Children, #25)",1992,3.86,CHILDREN
7204217,Too Many Cats: Level K,2003,3.97,CHILDREN
31416283,Tom Topp and the Great Adventure Swap,2016,4.00,CHILDREN
25005798,Treasures of the Seasons,2015,5.00,CHILDREN
22248822,Die drei ???: Pistenteufel,1997,3.35,CHILDREN
1768997,Little Polar Bear and the Husky Pup,1999,3.78,CHILDREN
1956620,Pizza Kittens,2003,2.78,CHILDREN
23602708,My First Book of Animal Opposites,2016,3.88,CHILDREN
12107439,Where Is Baby's Yummy Tummy?: A Karen Katz Lift-the-Flap Book,2011,3.74,CHILDREN
712103,Five Little Monkeys with Nothing to Do,2000,3.90,CHILDREN
6633767,I Love Fall!: A Touch-and-Feel Board Book,2009,3.79,CHILDREN
7866583,ZooBorns!: Zoo Babies from Around the World,2010,4.11,CHILDREN
2832782,The Cow That Laid an Egg,2008,4.05,CHILDREN
1155230,"Up, Up, and Away!",2007,3.81,CHILDREN
265867,Anno's Aesop: A Book of Fables by Aesop and Mr. Fox,1989,3.81,CHILDREN
27414439,Write This Down,2016,3.88,CHILDREN
14811383,Alice's Adventures In Wonderland,2012,4.00,CHILDREN
21023,Aftershock Mind Warp 6,1998,4.07,CHILDREN
9977261,The Family From One End Street,"",4.03,CHILDREN
3252778,Bump in the Night,2008,3.67,CHILDREN
602376,Henry Hikes to Fitchburg,2000,4.00,CHILDREN
774611,"Girls to the Rescue: Just a Girl, #2",2006,4.03,CHILDREN
18166976,Bunny Boo Has Lost Her Teddy: A Tiny Tab Book,2014,4.11,CHILDREN
6565056,"The Mystery of the 99 Steps (Nancy Drew, #43)","",3.92,CHILDREN
17672002,Flip-a-Word: Stop Pop,2013,4.06,CHILDREN
184760,"Wild Thing (Winnie the Horse Gentler, #1)",2002,4.14,CHILDREN
12846739,The Wednesdays,2012,3.59,CHILDREN
1477466,Arthur's Christmas (Arthur Adventure Series),1984,4.20,CHILDREN
164823,Because Brian Hugged His Mother,1999,3.95,CHILDREN
12219019,Lucky School Bus,2011,3.67,CHILDREN
34138355,Flower Moon,2018,3.75,CHILDREN
17334484,"Cassandra the Lucky (Goddess Girls, #12)",2013,4.31,CHILDREN
4966951,Julie and Me . . . and Michael Owen Makes Three,2006,3.38,CHILDREN
9959471,Agnes Parker... Girl in Progress,2005,3.76,CHILDREN
6239976,We Are the Ship: The Story of Negro League Baseball,2009,4.25,CHILDREN
2402553,"The Haunted Road Trip (Scooby-Doo! Readers, #22)",2008,3.79,CHILDREN
4267172,The Mousehunter,"",3.82,CHILDREN
30529043,Žurkburgers,2015,4.14,CHILDREN
1074207,The Closet Ghosts,2005,3.22,CHILDREN
29082592,Through the Forest,2016,3.88,CHILDREN
14533971,Swim for It!,2011,3.00,CHILDREN
28579363,Vem sover inte?,2009,4.00,CHILDREN
346293,Tacky and the Winter Games,2005,3.83,CHILDREN
17316549,Frightfully Friendly Ghosties,2013,3.09,CHILDREN
805537,Dear Mr. Rosenwald,2006,3.92,CHILDREN
8694827,Amelia Bedelia's First Apple Pie,2010,3.85,CHILDREN
133771,The Warm Place,1996,3.59,CHILDREN
29486096,Мануель і Діді,2015,4.25,CHILDREN
1206249,The Rescue Party,2011,4.07,CHILDREN
2248564,"Guardians of Ga'hoole Boxed Set (Guardians of Ga'hoole, #1-12)",2006,4.36,CHILDREN
13483512,Хвърчащата класна стая,2004,4.14,CHILDREN
6406709,The Gingerbread Pirates,2009,4.04,CHILDREN
18079754,The Blossoming Universe of Violet Diamond,2014,3.92,CHILDREN
6351030,The Curse of the Wendigo: An Agate and Buck Adventure,2006,3.38,CHILDREN
9577647,Kwanzaa an African American Holiday,1996,0.00,CHILDREN
26459982,Give Thanks,2016,5.00,CHILDREN
22290982,Das Haus der verschwundenen Kinder,2014,3.86,CHILDREN
22747813,Nobody's Perfect,2015,3.56,CHILDREN
12062239,Odd Bird Out,2011,3.38,CHILDREN
511330,Noisy Nora,1973,3.97,CHILDREN
47899,Simply Delicious!,"",3.60,CHILDREN
3221003,Juttertje Tim,1985,3.65,CHILDREN
13728575,You Wouldn't Want to Be a Ninja Warrior!,2012,3.92,CHILDREN
16123013,Trucks: Baby Touch and Feel,2008,3.88,CHILDREN
10975456,The Amazing Bike Ride,"",4.44,CHILDREN
27833683,Dr. Fell and the Playground of Doom,2016,3.90,CHILDREN
9164750,Celia and the Fairies,2010,3.70,CHILDREN
1401640,Shhh!,2006,3.72,CHILDREN
24519507,I Want a Dog: My Opinion Essay (The Read and Write Series Book 1),"",4.14,CHILDREN
607593,?Como Dan Las Buenas Noches Los Dinosaurios?,2002,4.13,CHILDREN
17239243,Magic Words: From the Ancient Oral Tradition of the Inuit,2013,3.93,CHILDREN
850339,Lady Daisy,1993,4.05,CHILDREN
22895296,"The Secrets of the Storm Vortex (The Lightning Catcher, #3)",2015,4.03,CHILDREN
355585,Ella,1978,4.08,CHILDREN
8428054,Bienvenidos a mi barrio! Mi mundo de la A a la Z:,"",3.30,CHILDREN
13547160,"Moment of Truth (Saranormal, #5)",2012,4.45,CHILDREN
3178490,Ben Finds a Friend,1986,3.00,CHILDREN
4664326,"Mickey's Alphabet Soup (Disney's Read and Grow, #1)","",3.48,CHILDREN
22292487,Daisy Saves the Day,2015,3.43,CHILDREN
27246027,Giraffes,2016,4.42,CHILDREN
25159,Mary: The Mother of Jesus,2005,4.15,CHILDREN
11013514,The Olive Fairy Book,"",4.17,CHILDREN
3053663,"Minggat (Lima Sekawan, #3)",2008,4.04,CHILDREN
8725775,"Het neefje van de tovenaar / De leeuw, de heks en de kleerkast",2005,4.25,CHILDREN
3805819,Schnitzel Von Krumm Forget-Me-Not,1998,4.38,CHILDREN
1931803,The Berenstain Bears Cook-It! Breakfast for Mama!,1996,3.98,CHILDREN
7278936,Officer Buckle and Gloria,"",4.16,CHILDREN
6266717,"The Boxcar Children (The Boxcar Children Graphic Novels, #1)",2009,3.84,CHILDREN
8762659,The Carnivorous Carnival,2010,3.97,CHILDREN
23247733,خاطرات یک بیعرضه: جلد 8، دفترچه سبز چمنی,2014,4.28,CHILDREN
3320838,A First Ladybird Book Of Nursery Rhymes,1981,4.17,CHILDREN
645482,Annabelle's Wish (Little Golden Book),1997,3.69,CHILDREN
22551792,Greenling,2016,3.77,CHILDREN
9397688,Baby Badger's Wonderful Night,2011,3.78,CHILDREN
11903,The Eleventh Hour,1993,4.32,CHILDREN
853979,Owl Babies,1996,4.19,CHILDREN
18145749,Petting Zoo,2013,3.78,CHILDREN
15937104,Colors for Zena,2013,3.31,CHILDREN
18042860,Superjuffie op safari,2013,4.16,CHILDREN
15797787,"DwellStudio: Hello, Dinosaur",2013,3.11,CHILDREN
38969,"Beauty Is a Beast (The Princess School, #4)",2005,3.86,CHILDREN
34178973,Toivo ja talviyö,2017,3.93,CHILDREN
13588436,Encyclopedia Brown and the Case of the Soccer Scheme,2012,4.10,CHILDREN
7294993,"The Australian Boomerang Bonanza (Flat Stanley's Worldwide Adventures, #8)",2011,3.94,CHILDREN
24395598,The Crocodile Under the Bed,"",3.69,CHILDREN
2800027,The Field Guide to Ocean Animals,2008,4.78,CHILDREN
23399620,"Hur du stjäl en drakes svärd (How to Train Your Dragon, #9)",2014,4.43,CHILDREN
8509691,"Ivy and Bean and the Ghost That Had to Go (Ivy and Bean, #2)",2007,4.08,CHILDREN
929904,The Corn Grows Ripe,1993,3.44,CHILDREN
14846242,Rabbit's Nap,2011,4.08,CHILDREN
16074501,Notes from a Hairy-Not-Scary Werewolf,2013,3.83,CHILDREN
8131067,The Princess and the Goblin,"",4.00,CHILDREN
7317120,Nicky Goes to the Doctor,1990,3.68,CHILDREN
18594476,Dogs on Duty: Soldiers' Best Friends on the Battlefield and Beyond,2014,4.03,CHILDREN
4445783,The Golden Goose,2000,3.79,CHILDREN
33957600,Cuando no eres la reina de la fiesta precisamente (Diario de Nikki #2),"",4.28,CHILDREN
6412849,O Mistério do Mississípi (Patrícia #15),1980,4.08,CHILDREN
901388,"Ida B: . . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",2004,3.86,CHILDREN
892828,Wiley and the Hairy Man: Adapted from an American Folktale,1976,4.20,CHILDREN
1673854,The Christmas Cat,2000,4.03,CHILDREN
2430307,A Big Ball of String,"",4.17,CHILDREN
2152599,El precipicio,1987,3.75,CHILDREN
24293206,The World of Pooh : The Complete Winnie-The-Pooh and The House At Pooh Corner (1957),1957,4.46,CHILDREN
1056654,The Magic Faraway Tree,2005,4.29,CHILDREN
35718388,Baltā ziema,1986,4.40,CHILDREN
1351766,"Sea Star: Orphan of Chincoteague (Misty, #2)","",3.93,CHILDREN
18209425,Best Friends Forever,2014,4.15,CHILDREN
6464588,"Soap, Soap, Soap/Jabon, Jabon, Jabon",2009,3.88,CHILDREN
6866670,Illustrated Book Of Great Adventures,"",3.90,CHILDREN
1682825,The Little Fireman,1993,3.59,CHILDREN
200890,Kit: An American Girl,"",4.06,CHILDREN
1388081,The Mellops Go Diving for Treasure,1999,4.12,CHILDREN
1079989,Midnight in the Cemetery: A Spooky Search-And-Find Alphabet Book,1999,2.87,CHILDREN
206964,Hop on Pop-Up,"",3.96,CHILDREN
3200935,Sasquatch,1998,3.81,CHILDREN
17165960,Curious George Makes Maple Syrup,2014,3.64,CHILDREN
547764,Penny and Peter,2005,4.12,CHILDREN
1289107,Pig Pig Grows Up,1992,3.89,CHILDREN
7197554,Peter Pan,"",4.10,CHILDREN
11531155,Petualangan Tiga Kurcaci Jail,1990,3.92,CHILDREN
6297351,The Berenstain Bears Faithful Friends,2009,4.17,CHILDREN
24743557,"It's Your First Kiss, Charlie Brown",1978,4.08,CHILDREN
9191242,Benjamin's Balloon,1990,3.71,CHILDREN
30331065,"Micuțul Nicolas în vacanță (Le petit Nicolas, #3)",2016,4.20,CHILDREN
11014338,The Wheels on the Ute Go Round and Round,"",3.50,CHILDREN
2994008,Cricket's Choice,"",4.00,CHILDREN
7762175,Diário de Sofia & Cª (aos 15 anos),2004,3.22,CHILDREN
3316863,"Noddy At The Seaside (The Noddy Library, Book 7)",1996,3.82,CHILDREN
1849087,Jack's Rabbit,2003,2.85,CHILDREN
36306875,Дикий робот,2017,4.08,CHILDREN
2135859,The Carpet Boy's Gift,2003,3.97,CHILDREN
970062,K Is For Kissing A Cool Kangaroo,2003,3.75,CHILDREN
23076900,You May Just Be a Dinosaur,2015,4.70,CHILDREN
632430,The Pocket Dogs,2001,3.78,CHILDREN
1199515,Polkabats and Octopus Slacks: 14 Stories,1998,4.56,CHILDREN
644960,David Va al Colegio = David Goes to School,1999,4.16,CHILDREN
3222514,The Eagle,2004,4.16,CHILDREN
28561859,The Hueys: What's the Opposite?: A Hueys Book,"",3.69,CHILDREN
27757656,What's That Noise? Tap! Tap!: Guess the Toy!,2015,3.44,CHILDREN
7590952,Bear In Sunshine/L'ours Au Soleil (French Edition),2009,3.70,CHILDREN
2911505,Tracker,1995,3.61,CHILDREN
4811637,The Porcupine Mouse,1988,4.00,CHILDREN
17971676,Big Red Kangaroo,2013,4.11,CHILDREN
21273412,My Mummy,2012,4.10,CHILDREN
2634825,Jessica's First Prayer,1997,4.04,CHILDREN
1252437,"The Bad Luck Filly (Thoroughbred, #42)",2000,3.98,CHILDREN
23848144,Penguin's Big Adventure,2015,3.83,CHILDREN
1238934,The Joy of a Peanuts Christmas: 50 Years of Holiday Comics!,2000,4.39,CHILDREN
41559,Peek-a-Boo!,1997,3.84,CHILDREN
3418397,The Woman at the Well,2008,4.16,CHILDREN
12907991,Living with Mom and Living with Dad,2012,3.83,CHILDREN
56730,God Made You Special,2002,4.46,CHILDREN
1957320,Puppies for Sale,1999,4.31,CHILDREN
24705,Mrs. Frisby and the Rats of NIMH,1971,4.13,CHILDREN
15678659,The Incredibles (Disney's Classic Storybook Collection),"",3.91,CHILDREN
690955,Bad Kitty,"",4.18,CHILDREN
34387869,Thousand Star Hotel,2017,3.90,CHILDREN
17265260,"Day of the Night Crawlers (The Notebook of Doom, #2)",2013,4.20,CHILDREN
25663918,Baby's First Words: Farm,2016,4.17,CHILDREN
21935436,Mary Poppins,2014,4.05,CHILDREN
25983152,Hayalet Gişe - Milo'nun Akıl Almaz Serüveni,2007,4.22,CHILDREN
10112776,Le avventure di Pinocchio,2010,3.86,CHILDREN
21404622,A Children's book about Being Bullied,"",4.25,CHILDREN
18594367,Penguin and Pinecone,2014,4.32,CHILDREN
4855114,Ghost Files: The Haunting Truth,2008,4.08,CHILDREN
9928832,Ferret Fun,2011,3.38,CHILDREN
15778542,GreenBean: True Blue Family,2012,4.27,CHILDREN
13235775,Manu's Ark: India's Tale of the Great Flood,2012,4.10,CHILDREN
1583815,The Unbreakable Code,1996,3.83,CHILDREN
1605093,Baseball Bats for Christmas,1990,3.88,CHILDREN
7531218,While The World Is Sleeping,2010,3.48,CHILDREN
538711,Freckle Juice,1978,3.82,CHILDREN
220615,Yuck! Stuck In The Muck,2006,3.60,CHILDREN
5552234,Fancy Nancy Collector's Quintet,2009,4.36,CHILDREN
13418448,"Kaahailua ja kepposia (Reuhurinteen ala-aste, #6)",2011,3.14,CHILDREN
13239414,The Great Race,2012,4.06,CHILDREN
7597665,How to Train Your Dragon: The Chapter Book,2010,4.06,CHILDREN
412382,"Dance Fever (Sweet Valley Jr. High, #28)",2001,3.53,CHILDREN
18222788,Hurry! Hurry!,2014,3.73,CHILDREN
6469790,"A Season of Gifts (A Long Way from Chicago, #3)","",3.96,CHILDREN
122125,How Do Dinosaurs Say Good Night?,2000,4.13,CHILDREN
496159,A Place Called Freedom,2001,4.13,CHILDREN
3242245,Horse Song: The Naadam of Mongolia,2007,3.66,CHILDREN
2728234,Time to Go House,"",4.33,CHILDREN
22852347,"The Charm Bracelet (Fairy Realm, #1)",2002,3.85,CHILDREN
7151741,Star Wars: Spaceships,"",4.08,CHILDREN
19240090,"The Frog King, or Iron Heinrich","",3.22,CHILDREN
11106089,"Pollyanna (Pollyanna, #1)",2011,3.95,CHILDREN
19238593,Le Mystère de la fillette de l'ombre,"",3.90,CHILDREN
26218460,The Mystery at the Calgary Stampede,"",3.61,CHILDREN
27431021,The Bad Guys: Episode 2: Mission Unpluckable,2015,4.26,CHILDREN
2169325,Sweet Strawberries,1999,3.52,CHILDREN
22090864,Dr Bubbles dan Anak Kucing,2014,4.56,CHILDREN
10561498,50 Poisonous Questions: A Book With Bite,2011,3.12,CHILDREN
910307,The Cat's Meow,"",3.59,CHILDREN
13330741,The Big Purple Book of Beginner Books,2012,4.47,CHILDREN
32962903,"Chase Tinker and the House of Magic (Chase Tinker, #1)",2016,4.13,CHILDREN
547566,Secrets: 3 In 1,1990,4.40,CHILDREN
1527311,Kate and the Beanstalk,2000,3.83,CHILDREN
142294,"Harry Potter Y El Prisionero De Azkaban (Harry Potter, #3)",2015,4.53,CHILDREN
2038823,When Cows Come Home,1994,3.62,CHILDREN
1665128,Trouble at Betts Pets,2002,3.58,CHILDREN
26813736,Bruce,1920,4.14,CHILDREN
1579911,Children Of Winter,"",3.87,CHILDREN
1228848,The Midnight Fox,"",3.71,CHILDREN
62023,Walter the Farting Dog Goes on a Cruise,2006,4.02,CHILDREN
25752794,Baby Animals,2016,3.68,CHILDREN
1208068,Counseling Children Through the World of Play,1997,3.71,CHILDREN
16191421,Oh! If Only...,2013,3.44,CHILDREN
34296805,Promised Land,"",4.80,CHILDREN
1750641,"Itsy Bitsy, the Smart Spider",2004,3.36,CHILDREN
19254340,I love my Mommy,2013,3.75,CHILDREN
301807,Pigs,1995,3.96,CHILDREN
30209391,"Hey, That's My Monster!",2016,4.19,CHILDREN
1134975,"Farmer Boy (Little House, #3)",1961,4.05,CHILDREN
24728373,Mommy Is a Worrywart,2015,4.75,CHILDREN
1402878,Albert the Albatross,1961,3.52,CHILDREN
337170,Elephants Can Paint Too!,2005,4.10,CHILDREN
1553094,Alice's Adventures in Wonderland & Through the Looking-Glass,1960,4.06,CHILDREN
660043,Prizefighter en Mi Casa,2006,3.66,CHILDREN
11756933,Jennie,2011,4.31,CHILDREN
533680,The Glassblower's Children,"",3.78,CHILDREN
2677588,Twelve Dancing Princesses,"",4.54,CHILDREN
11291413,Copy Cat,2010,3.96,CHILDREN
30983528,"Fairy Tail Ending (Ever After High: A School Story, #6)","",4.08,CHILDREN
13493946,Time at the Top,1982,4.09,CHILDREN
23217705,Ah!,2015,2.80,CHILDREN
576603,Caedmon's Song,2006,3.79,CHILDREN
507833,The Secret (Sadler's Wells #14),"",3.63,CHILDREN
6412568,Grandad's Gifts,1992,4.28,CHILDREN
6342490,Where's Wally? The Fantastic Journey,"",4.22,CHILDREN
2238798,Little Puff,1973,3.38,CHILDREN
15790839,The Extraordinary Education of Nicholas Benedict,2013,4.34,CHILDREN
15939538,"Betsy and the Great World (Betsy-Tacy, #9)",1952,4.18,CHILDREN
35007433,Ten Cats on a Fence: A Counting Sonnet about Cats,"",4.58,CHILDREN
4403033,Monsters vs. Aliens: The Junior Novel,2009,3.31,CHILDREN
13104400,Der Junge mit dem Herz aus Holz,2012,3.66,CHILDREN
3186966,"One Voice, Please",2008,3.44,CHILDREN
29837703,If You Were Me and Lived in... Elizabethan England,"",4.61,CHILDREN
121408,"Caleb's Story (Sarah, Plain and Tall #3)",2004,3.88,CHILDREN
10221132,Arthur and the Cootie Catcher,1999,4.10,CHILDREN
1060790,Mandie and the Mysterious Bells (Mandie #10),1988,3.95,CHILDREN
7956325,Roadrunners/Correcaminos,2009,4.67,CHILDREN
3411088,"Grace Harlowe's Third Year at Overton College (The College Girls Series, #3)",2008,3.69,CHILDREN
571931,Ten Little Rabbits,1995,3.66,CHILDREN
707710,Six-Dinner Sid,1993,4.30,CHILDREN
25335582,There Was an Old Mummy Who Swallowed a Spider,2015,3.80,CHILDREN
2161796,"Detective Camp (A to Z Mysteries: Super Edition, #1)",2006,4.17,CHILDREN
27414455,Tractor Mac Countdown to Christmas,2016,3.43,CHILDREN
26889930,Counting Thyme,2016,4.31,CHILDREN
686702,Accent On April,1960,3.77,CHILDREN
18098948,The Jellybeans Love to Read,2014,3.59,CHILDREN
1713286,Double the Ducks,2002,3.74,CHILDREN
68651,Young Naturalist's Handbook: Insect-lo-pedia: Young Naturalist's Handbook: Insect-Lo-Pedia - Book #3,2003,3.92,CHILDREN
7896367,"The Scarecrow Walks at Midnight (Classic Goosebumps, #16) (Goosebumps, #20)",2010,3.68,CHILDREN
29506721,Be Who You Are,2016,3.86,CHILDREN
35014708,"Iloista pääsiäistä, Maisa!",2007,3.56,CHILDREN
8138330,The Arabian Nights,2006,3.91,CHILDREN
2406358,Spirited Away Box Set,"",4.74,CHILDREN
12504435,Calling All Pals: Cell Phone Sound Book,"",3.00,CHILDREN
1709870,Arthur Goes to Camp (Arthur Adventure Series),1984,3.97,CHILDREN
18340706,Mary Had a Sleepy Sheep,2013,4.12,CHILDREN
2535630,"Frozen Stiff! (The Secret World of Alex Mack, #12)",1997,3.75,CHILDREN
18799852,Don't Wake Up the Bear!,"",3.93,CHILDREN
115340,"Picasso, The Green Tree Frog","",4.17,CHILDREN
13601659,Pea's Book of Best Friends,2012,4.42,CHILDREN
17908151,Jika Kamu Menjadi Angka Ganjil,2010,3.70,CHILDREN
30853350,Thằng nhóc Emil,2008,4.28,CHILDREN
22241575,"Paten aikakirjat (Pate, #1)",2014,3.67,CHILDREN
2850490,The Book Of Planets,"",3.70,CHILDREN
13202090,Magritte's Marvelous Hat,2012,3.91,CHILDREN
213693,Anastasia,1997,3.90,CHILDREN
607054,Ralph Masiello's Dragon Drawing Book,2007,4.12,CHILDREN
10594678,Otis and the Tornado,"",4.03,CHILDREN
12723638,"Jay: Ninja of Lightning (Ninjago Chapter Books, #4)",2012,4.16,CHILDREN
1952191,"Baby-sitters at Shadow Lake (The Baby-Sitters Club Super Special, #8)","",3.75,CHILDREN
18442078,Deep in the Swamp with CD,2013,3.98,CHILDREN
10335419,Peppi aikoo merille,1991,4.11,CHILDREN
263636,The Berenstain Bears and the Trouble with Commercials,2007,3.85,CHILDREN
4801000,Clifford's Kitten,"",4.04,CHILDREN
1882199,Cleo's Color Book,2007,3.54,CHILDREN
827846,"Mountain Mare (Phantom Stallion, #17)",2005,4.14,CHILDREN
23215466,Peter Pan,2015,4.10,CHILDREN
441545,"Melanie Martin Goes Dutch: The Private Diary of My Almost Bummer Summer with Cecily, Matt the Brat, and Vincent Van Go Go Go",2003,3.82,CHILDREN
31934705,Daddy Long Legs,2017,3.94,CHILDREN
10154670,The Judge: An Untrue Tale,1969,3.58,CHILDREN
11833417,Little Rabbit's Bath,1948,3.50,CHILDREN
2010679,"Basil in the Wild West (Basil of Baker Street, #5)",1982,3.96,CHILDREN
2481690,The Forgetful Bears Meet Mr. Memory,1988,3.57,CHILDREN
26309386,The Land of Stories: Beyond the Kingdoms,2015,4.51,CHILDREN
26121568,Veličenstvo saň (Kronika rodu Spiderwicků a co bylo potom #3),2010,3.86,CHILDREN
1859506,Emma's Turtle,2007,3.80,CHILDREN
12892518,And Then It Happened:  Book Two,"",4.20,CHILDREN
29093194,The Complete Adventures of Charlie and Mr Willy Wonka,2016,4.12,CHILDREN
19489484,Den vesle bygda som glømte at det var jul,2003,4.22,CHILDREN
2644399,Mr. Putter And Tabby Pour The Tea,"",4.28,CHILDREN
18071620,Die Puppenkönigin:  Das Geheimnis eines Sommers,2013,3.70,CHILDREN
14315939,An Illustrated Timeline of U.S. Presidents,2012,3.67,CHILDREN
523155,Pish and Posh,2005,3.15,CHILDREN
16121452,Kivi & Monsterhund,2012,3.50,CHILDREN
9405066,"Brumby Plains (Brumby Plains adventure, #1)",2006,3.67,CHILDREN
23068261,"Mini Myths: Make a Wish, Midas!",2015,4.26,CHILDREN
977819,Possum's Harvest Moon,1998,3.67,CHILDREN
6389153,Uninvited Ghosts And Other Stories,"",3.71,CHILDREN
6912018,Rattlesnake Rules,2009,4.54,CHILDREN
2182383,Let's Call Him Lau-Wiliwili-Humuhumu-Nukunuku-Nukunuku-Apua'A-Oi'Oi with CD,"",4.25,CHILDREN
