book_id,title,publication_year,average_rating,genre
34622784,How to Murder a Millionaire (Movie Club Mysteries #3),2017,4.52,MYSTERY
574963,"Better Read Than Dead (Psychic Eye Mystery, #2)",2005,3.99,MYSTERY
1512685,PSI: Blue (Psychic Sensory Investigation Thriller),"",3.96,MYSTERY
18899525,The Morning After (Savannah Book 2),"",4.08,MYSTERY
30079114,Havana File,"",3.71,MYSTERY
11964234,"April (Complot 365, #4)",2011,4.18,MYSTERY
2366903,Lake Mountain,"",4.03,MYSTERY
16045148,A Killing in the Hills,2013,3.57,MYSTERY
15872002,The Perils of Sherlock Holmes: Short Stories,2012,3.65,MYSTERY
27991344,You Could Do Something Amazing with Your Life [You Are Raoul Moat],2016,4.01,MYSTERY
25599162,"Tapas, Carrot Cake and a Corpse (Charlotte Denver #1)","",3.55,MYSTERY
34835951,"Yön sydän on jäätä (Björk, #1)",2014,3.07,MYSTERY
23014725,Delicate Monsters,2015,3.37,MYSTERY
35485509,"The Thirst (Harry Hole, #11)",2017,4.22,MYSTERY
129676,"The Body in the Ivy (Faith Fairchild, #16)",2006,3.73,MYSTERY
2200178,"Detour: A Hollywood Tragedy: My Life With Lana Turner, My Mother","",3.76,MYSTERY
414739,"Hugger Mugger (Spenser, #27)","",3.83,MYSTERY
26111547,Layers,2015,3.63,MYSTERY
25252670,Edge of End,"",3.34,MYSTERY
9983095,Prime Time (Charlotte McNally Mystery #1),2010,3.73,MYSTERY
15734696,Αμνησία,2011,3.87,MYSTERY
15826466,"Stamp Out Murder (Stamps, #1)",2012,4.42,MYSTERY
18145494,"Lake of Tears (Claire Watkins, #9)",2014,3.52,MYSTERY
23121014,"The Way Evil Does (The Eisenbrey Trilogy, #1)",2014,3.70,MYSTERY
23440561,"Murder at Monticello (Mrs. Murphy, #3)",2009,3.88,MYSTERY
22089669,"Do Not Tell Me No (Intrepid Women, #1)","",4.25,MYSTERY
19255063,Sicilyalı,2004,3.94,MYSTERY
32785547,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #28)",2016,4.35,MYSTERY
20093862,The Underground Man,"",3.95,MYSTERY
25265196,The Mourner,2015,4.14,MYSTERY
2801326,The Last Sanctuary,1996,3.07,MYSTERY
9471667,The Further Adventures of Sherlock Holmes: The Angel of the Opera,2011,3.86,MYSTERY
2315971,"La Prime (Stephanie Plum, #1)",2000,4.03,MYSTERY
16027549,Niets Verdwijnt,2012,3.02,MYSTERY
29890938,Psycho: Sanitarium - The Authorised Sequel to Robert Bloch's Psycho,"",3.79,MYSTERY
16047742,Sedition (Political Conspiracy #1),2013,3.74,MYSTERY
24386055,"The Hunted (Jed Walker, #2)",2015,3.98,MYSTERY
11112461,"66 North (Fire and Ice, #2)",2011,3.78,MYSTERY
23156135,Hemliga vägar,1959,3.81,MYSTERY
5121854,"Hair of the Dog (Melanie Travis Mysteries, #4)",2007,3.89,MYSTERY
23589438,Against the Wall (Dangerous Protectors #1),2014,3.94,MYSTERY
10158211,A Poisoned Season,2009,3.95,MYSTERY
1685233,Heart and Science,1997,3.58,MYSTERY
69047,Snow Is Silent,"",3.54,MYSTERY
3339299,Broeinest,2008,3.69,MYSTERY
27876313,Dead End Fix (Mort Grant #6),2016,4.30,MYSTERY
5981280,I Am Not A Serial Killer (John Cleaver #1),2009,3.77,MYSTERY
24742086,"Winter at the Door (Lizzie Snow, #1)",2015,3.46,MYSTERY
31828944,"No Man's Land (John Puller, #4)","",4.18,MYSTERY
25926373,Bone Freeze: What is behind the mutilations in the Alaska wilderness?,"",4.75,MYSTERY
9859073,"The Keepsake (Jane Rizzoli & Maura Isles, #7)",2008,4.09,MYSTERY
6460922,Cold Day In Hell  Collector's And Library Edition,2007,3.40,MYSTERY
5068585,"Borderlands (Inspector Devlin, #1)","",3.71,MYSTERY
6542899,"Heat Lightning (Virgil Flowers, #2)",2009,4.16,MYSTERY
13399377,The Bloody Meadow,"",3.85,MYSTERY
25224762,Ribbons of Death,2015,4.07,MYSTERY
28242433,Antler Dust (The Allison Coil Mystery Series Book 1),"",3.65,MYSTERY
4332331,"The Maze of Cadiz (Peter Cotton, #1)",2008,3.41,MYSTERY
25261153,Cinderella Girl (Hammarby Series #2),"",3.75,MYSTERY
11051266,Neige de Sang,2007,3.40,MYSTERY
24631989,"Humber Boy B (Cate Austin, #3)","",4.04,MYSTERY
29458807,What She Knew,2016,3.83,MYSTERY
24822961,"Every Word (Every, #2)",2015,4.22,MYSTERY
15821872,"Shotgun (87th Precinct, #23)",2011,3.77,MYSTERY
13560590,O oráculo de Mallory,2001,3.96,MYSTERY
15735998,Dark Room,2012,3.75,MYSTERY
36003707,Os Falsários,2017,3.14,MYSTERY
12289667,Thicker Than Water (Brands Crossing Series #1),2011,3.78,MYSTERY
12986452,A Book of Horrors,2011,3.68,MYSTERY
13485366,Her Dark Protector,2012,3.86,MYSTERY
2168198,The Nail Knot (Fly Fishing Mysteries #1),2005,3.55,MYSTERY
25915584,"The Hitwoman's Act of Contrition (Confessions of a Slightly Neurotic Hitwoman, #10)",2015,4.37,MYSTERY
1207622,"The Cat Who Smelled Smoke (Cat Who..., #30)","",3.96,MYSTERY
1743116,Pier Pressure: A Keely Moreno Mystery,2006,2.80,MYSTERY
5936404,The Winds of Change,2005,3.87,MYSTERY
31849494,"Crime Scene (Clay Edison, #1)",2017,3.75,MYSTERY
18221538,"The Murders at Astaire Castle (Mac Faraday Mystery, #5)",2013,4.17,MYSTERY
8119975,Rivers of Gold,2010,2.93,MYSTERY
13242549,Private Games,2012,3.83,MYSTERY
11785,Zombie,1996,3.32,MYSTERY
17326280,"Saving Rain (Rain Trilogy, #1)",2013,3.87,MYSTERY
11441830,Midnight Sin,2011,4.14,MYSTERY
21509823,"Dead Case in Deadwood (Deadwood, #3)",2014,4.18,MYSTERY
1393573,Turning Angel,"",4.11,MYSTERY
29917079,The Secret of the Other Mother: A Charlotte Reade Mystery (Charlotte Reade Mysteries Book 1),"",4.07,MYSTERY
31312591,O Que Ela Deixou,2016,3.05,MYSTERY
7949835,Italian Shoes,2010,3.72,MYSTERY
15711421,He's Gone,2013,3.31,MYSTERY
11844361,"The Darkness Gathers (Lydia Strong, #2)",2011,3.74,MYSTERY
1171879,"The Kills (Alexandra Cooper, #6)","",3.98,MYSTERY
10815341,Ricordi di mezzanotte,1998,3.68,MYSTERY
21140102,Birth of an Assassin,"",4.15,MYSTERY
23176226,A Grave Matter (Lady Darby Mystery #3),2014,4.03,MYSTERY
12848902,Богоматерь убийц,2004,3.67,MYSTERY
6207607,Arsene Lupin,"",3.85,MYSTERY
914262,"The Hidden Staircase (Nancy Drew, #2)",1990,3.94,MYSTERY
27584970,A Stranger in My Grave,"",3.70,MYSTERY
19497962,Tokyo,"",3.92,MYSTERY
8549070,"The Secret Crown (Jonathon Payne & David Jones, #6)","",3.96,MYSTERY
149624,Puppet on a Chain,1983,3.68,MYSTERY
33396635,Broken (Will Trent #4),2016,4.20,MYSTERY
20756745,Short Shockers: Collection 2,"",3.96,MYSTERY
18883733,Tutti i racconti gialli e tutte le indagini di Padre Brown,"",4.08,MYSTERY
13167189,A Dark Anatomy,2012,3.20,MYSTERY
6904504,Robbery For Rascals,2009,3.83,MYSTERY
30206490,The Devil in Gray,"",3.73,MYSTERY
790335,"Sure Fire (Rich and Jade, #1)","",3.77,MYSTERY
29226449,"Für immer mein (D.I. Sean Corrigan, #2)",2015,4.16,MYSTERY
11968636,"Sixkill (Spenser, #40)",2012,4.00,MYSTERY
587166,Sophie,2003,3.42,MYSTERY
22521796,Identity Withheld,2014,4.20,MYSTERY
24828068,A Head Full of Ghosts,2015,3.81,MYSTERY
24612146,"The Ghost and Mrs. Fletcher (Murder, She Wrote, #44)",2015,4.03,MYSTERY
7124645,A Night in the Cemetery: And Other Stories of Crime and Suspense,2009,3.58,MYSTERY
30257499,Strawberries,2016,4.26,MYSTERY
10165465,Le memorie di Sherlock Holmes,2004,4.32,MYSTERY
17672017,Onda flickor,2013,3.48,MYSTERY
183636,Hideaway (Hideaway #1),2005,3.98,MYSTERY
1227737,Bad Guys,2006,3.91,MYSTERY
29155469,"La mossa del diavolo (The Adrien English Mysteries, #3)","",4.21,MYSTERY
17368378,White Fire,2013,4.07,MYSTERY
22465969,Zlé pondělí,2014,3.77,MYSTERY
6857738,Seryjny Narzeczony,2006,2.86,MYSTERY
2044028,Bloodstream,1998,3.95,MYSTERY
18460356,Moorehead Manor (Moorehead Manor #1),2013,3.58,MYSTERY
34866011,"Agatha Raisin. Amore, bugie e liquori",2017,3.78,MYSTERY
7853277,Death Before Bedtime,1979,3.54,MYSTERY
11858668,The Burning,2011,3.80,MYSTERY
35564603,"Still Dead (J.P. Beaumont, #22.5)",2017,4.06,MYSTERY
900488,"Die Trying (Jack Reacher, #2)",1999,4.00,MYSTERY
6461287,The Venona Cable,"",3.75,MYSTERY
21480929,Robert B. Parker's Blind Spot,2014,3.86,MYSTERY
10788433,"Milat, Belanglo: the Next Chapter",2010,3.83,MYSTERY
31576990,Cold Wind,2011,4.17,MYSTERY
20881728,"Riding Dirty (Ruiners Motorcycle Club, #1)",2014,3.42,MYSTERY
26310973,The Hunter (The Freemasons #2),"",4.43,MYSTERY
23453978,বোম্বাইয়ের বোম্বেটে,1976,4.20,MYSTERY
626552,A Rip in Heaven,2004,3.93,MYSTERY
6913416,Lambs to the Slaughter: Inside the Depraved Mind of Child-Killer Derek Ernest Percy,2010,4.09,MYSTERY
17934445,"Wrecked (Josie Gray Mysteries, #3)",2014,3.94,MYSTERY
25777989,The 8th Circle (Danny Ryan Thriller #1),2016,3.57,MYSTERY
19194380,Sarah Woods Mystery Series: Volume 2,"",4.18,MYSTERY
32882681,D'après une histoire vraie,2017,3.95,MYSTERY
7927355,The Company of Shadows,2010,3.43,MYSTERY
34317717,Felony Murder Rule (Mike Daley/Rosie Fernandez #8),"",4.25,MYSTERY
16085475,"The Devil's Cave (Bruno, Chief of Police, #5)",2013,4.04,MYSTERY
26837100,Reservations,2015,4.24,MYSTERY
10868182,"The Hidden Child (Patrik Hedström, #5)",2011,3.94,MYSTERY
18698073,Favorable Consequences,2013,4.38,MYSTERY
1535072,Murder At Ebbets Field,1996,3.88,MYSTERY
22556925,"Silent Partner (Frankie and Josh Mystery, #1)",2014,3.81,MYSTERY
2197227,"Cemetery Dance (Pendergast, #9)",2009,4.00,MYSTERY
17702567,"Dance of Death (Pendergast, #6; Diogenes, #2)",2012,4.16,MYSTERY
7597298,Spade & Archer,2010,3.63,MYSTERY
18911545,"Force of Nature (Joe Pickett, #12)","",4.28,MYSTERY
21094608,The Girl Who Couldn't Read,"",3.70,MYSTERY
13606590,Freezing,2012,3.44,MYSTERY
11464737,"Poirot Investigates (Hercule Poirot, #3)",2009,4.07,MYSTERY
6554225,And the Devil Laughed,2009,4.69,MYSTERY
10175267,"Il mercante di lana (Frate Matthew, #1)",2004,3.29,MYSTERY
23129718,Meet Me in Malmö,2015,3.53,MYSTERY
26083273,Childhood Fears,2015,4.29,MYSTERY
31017760,Las flores que vieron las sombras,2016,3.78,MYSTERY
9572818,The Little Girl Who Lives Down the Lane,"",4.00,MYSTERY
18669518,Pale Horses,2013,4.71,MYSTERY
12531783,"Absolution by Murder (Sister Fidelma, #1)",1995,3.86,MYSTERY
10633046,"The Truth of Yesterday (Killian Kendall, #4)",2011,4.42,MYSTERY
29939207,"The Lioness Is the Hunter (Amos Walker, #26)",2017,3.22,MYSTERY
776454,The Paperchase,2003,3.14,MYSTERY
3830914,"The Cutting (McCabe & Savage Thriller, #1)",2009,4.06,MYSTERY
6316220,"Patriot Games (Jack Ryan, #1)",1988,4.11,MYSTERY
1715359,The Taskmaster,1977,2.67,MYSTERY
1077671,Bereft: A Sister's Story,2001,3.74,MYSTERY
7919996,"The Rising (Inspector Devlin, #4)",2010,3.84,MYSTERY
15810188,The Sign of the Four,2012,3.95,MYSTERY
309434,Malice Aforethought,2005,3.89,MYSTERY
21413254,"The Ninja (Nicholas Linnear, #1)","",3.90,MYSTERY
10477597,"The Evil Inside (Krewe of Hunters, #4)",2011,4.02,MYSTERY
19229757,The Sherlock Holmes Stories of Edward D. Hoch,"",3.61,MYSTERY
33801835,"Greed with Envy (Garden Girls, #15)","",4.65,MYSTERY
201071,"Shadows of Steel (Patrick McLanahan, #5)",1997,3.97,MYSTERY
32828507,Hoțul de moarte,2016,4.33,MYSTERY
18339524,Une Question de justice,2013,3.92,MYSTERY
29391471,"Trăng Lạnh (Lincoln Rhyme, #7)",2010,4.05,MYSTERY
12067673,Island Intrigue,2006,3.52,MYSTERY
5961441,"A Village Shattered (Logan & Cafferty, #1)",2008,3.20,MYSTERY
20674286,Pain and Revenge,2014,2.86,MYSTERY
14449467,Cop Killer: A Martin Beck Police Mystery,2012,4.02,MYSTERY
28475064,The Art of Going Home (The Art of Living) (Volume 1),2016,3.89,MYSTERY
17018916,Wine of Violence. Priscilla J. Royal,2012,3.66,MYSTERY
33633384,La escritora,2017,3.67,MYSTERY
6431827,"Moscow Rules (Gabriel Allon, #8)",2009,4.17,MYSTERY
15813326,Death in August,2012,3.33,MYSTERY
382866,Dead Men Don't Lye (Soapmaking Mystery #1),2006,3.64,MYSTERY
24180124,Cold Blooded (A Rick Bentz/Reuben Montoya Novel),"",4.12,MYSTERY
15789831,The Safe Man: A Ghost Story,2012,3.71,MYSTERY
12052159,"Spin Out (Deputy Joe, #2)","",4.13,MYSTERY
24705266,"Missing, Presumed...","",4.33,MYSTERY
32058722,The Lawless,"",3.16,MYSTERY
15731891,The Wisdom Of Father Brown,2011,3.89,MYSTERY
18889447,"Dolled Up to Die (The Cate Kincaid Files, #2)","",3.93,MYSTERY
24376282,La Princesse des glaces,2010,3.70,MYSTERY
34932319,Hades (Archer & Bennett Thriller Book 1),"",3.82,MYSTERY
7532881,Dead Spy Running,2010,3.46,MYSTERY
23463328,A Ilha do Medo,2014,4.03,MYSTERY
1181169,The Missing (Darby McCormick #1),2007,3.88,MYSTERY
28447050,The Darkest Secret,"",3.74,MYSTERY
18883465,"The Museum of Sudden Disappearances (""Jurassic Jim"" Fleetwood #1)","",3.21,MYSTERY
20504851,Non-Stop Till Tokyo,2014,3.95,MYSTERY
12815904,Das Geheimnis des Weißen Bandes,2011,3.95,MYSTERY
17262748,Not My Blood,2013,3.70,MYSTERY
2181693,Final Act,"",3.20,MYSTERY
20345205,The Martin Twins,2013,3.33,MYSTERY
18276809,Blood of the Lamb: A Novel of Secrets,2013,3.46,MYSTERY
12972755,Bird of Prey: A Horror Novella,2011,3.96,MYSTERY
17262229,A Tap on the Window,2013,3.92,MYSTERY
8091872,The Town,2000,3.63,MYSTERY
6820565,Black Alley,"",3.49,MYSTERY
4214309,"Stranger In Paradise (Jesse Stone, #7)",2009,3.91,MYSTERY
1148428,The Dead of Midnight,2001,3.56,MYSTERY
8174307,The Best American Crime Reporting 2009,"",3.88,MYSTERY
26782667,Filicide,2015,3.51,MYSTERY
24703197,The Final Silence,"",3.81,MYSTERY
7686634,"The Last Track (Mike Brody, #1)",2010,3.88,MYSTERY
269429,Dolores Claiborne,1995,3.82,MYSTERY
209456,"Bloodlines (Irene Kelly, #9)",2006,3.98,MYSTERY
4364275,"Stalked (Jonathan Stride, #3)",2008,4.06,MYSTERY
22380102,Dangerous Minds (Cyrus Cooper Thriller #1),2014,4.63,MYSTERY
35165482,Ma näen sind,2017,3.90,MYSTERY
9036331,"Murder Runs in the Family (Southern Sisters Mystery, #3)","",4.23,MYSTERY
30298643,Shepherd One (TheVatican Knights Book 2),"",4.30,MYSTERY
17336240,Captured and Bred by the Billionaire,2013,3.24,MYSTERY
20485076,Strike Price,2014,4.50,MYSTERY
1350746,The Dungeon Master: The Disappearance of James Dallas Egbert III,1984,3.43,MYSTERY
17665946,কন্ট্রাক্ট,2011,4.25,MYSTERY
14610719,Scoop!,2012,3.36,MYSTERY
3201756,"In the Midst of Death (Matthew Scudder, #3)",1989,3.82,MYSTERY
5995404,"The Girl Who Played with Fire (Millennium, #2)",2009,4.22,MYSTERY
19157982,Na skraju ciszy,2013,3.92,MYSTERY
32333208,Here Lies Daniel Tate,2017,3.93,MYSTERY
35455677,Μερικές Φορές Λέω Ψέματα,2017,4.02,MYSTERY
17283065,Genezing,2013,3.60,MYSTERY
24242189,Landfall,2014,3.62,MYSTERY
1513209,"Happy Are the Clean of Heart (Blackie Ryan, #2)",1988,3.67,MYSTERY
32814193,المنزل الأعوج,2015,3.98,MYSTERY
2856822,Cart Of Death,2006,3.40,MYSTERY
1692191,"Irish Alibi (Notre Dame, #11)",2007,3.32,MYSTERY
13239239,"Justified (Madison Knight, #2)",2011,4.01,MYSTERY
6633517,The Black Cat,"",4.07,MYSTERY
16178345,Deserto rosso - Abitanti di Marte,2012,4.44,MYSTERY
6390076,The Baker Street Letters (Baker Street Letters #1),"",3.14,MYSTERY
23012054,En af os er morderen,1986,4.23,MYSTERY
1435006,A Descent Into Hell,2008,3.89,MYSTERY
3812943,"The Templar, the Queen and Her Lover (Knights Templar, #24)",2008,3.98,MYSTERY
22846332,The NOVA Trilogy Boxed Set,2014,4.23,MYSTERY
30262114,A Solitary Awakening: Book One of the Warren Files,2016,4.30,MYSTERY
81054,Murder in Byzantium,2006,2.95,MYSTERY
23395363,The Devil's Detective,2015,3.67,MYSTERY
27695,Nine Coaches Waiting,2006,4.01,MYSTERY
19722078,"Someone Else's Skin (DI Marnie Rome, #1)","",3.81,MYSTERY
9284384,Life Blood,"",3.26,MYSTERY
24905720,The Foundation Vault,2015,4.17,MYSTERY
12307091,Until Thy Wrath Be Past,2011,3.88,MYSTERY
15705888,Illallinen,2012,3.21,MYSTERY
26307913,Consequence,2015,4.32,MYSTERY
293062,"A Mourning Wedding (Daisy Dalrymple, #13)",2005,3.82,MYSTERY
25100838,"Dolken från Tunis (Hercule Poirot, #4)",1968,4.20,MYSTERY
3245109,Unforgotten. Clare Francis,2010,3.31,MYSTERY
15843250,Desolation Point,2013,4.07,MYSTERY
32729199,Na zachód od wolności,2016,3.25,MYSTERY
15755834,The Blade (The Mafia Trilogy #2),2012,3.69,MYSTERY
11451487,English Tea Murder (A Lucy Stone Mystery #17),"",3.65,MYSTERY
17132280,Identity Issues (Samantha #1),2012,3.64,MYSTERY
21556686,The Cairo Affair,2014,3.61,MYSTERY
34654520,"A Ring of Truth (Henrietta and Inspector Howard, #2)","",3.98,MYSTERY
8262721,"Chili Con Corpses (A Supper Club Mystery, #3)","",3.56,MYSTERY
16243318,"Girl, Stolen",2013,4.00,MYSTERY
8835838,Villain,2010,3.55,MYSTERY
28220634,Buried in the Country (Cornish Mystery #4),2016,3.60,MYSTERY
21806571,Kalte Gräber,2014,3.87,MYSTERY
29772395,"Last Seen Wearing (Inspector Morse, #2)",1977,3.93,MYSTERY
826590,"Gun, With Occasional Music",1995,3.77,MYSTERY
15041907,Shiver Hitch (Jane Bunker Mystery #3),2017,3.42,MYSTERY
21940048,The Thirty-Nine Steps & Greenmantle,"",3.40,MYSTERY
17932404,"Lifetime (Annika Bengtzon, #7)",2013,3.65,MYSTERY
393136,"The Stolen Relic (Nancy Drew: Girl Detective, #7)",2004,3.79,MYSTERY
11038634,The Case of the Two Strange Ladies,1943,4.40,MYSTERY
30249239,Six,"",4.05,MYSTERY
519089,"A Knife to Remember (Jane Jeffry, #5)",1999,3.86,MYSTERY
2258351,Blackness Tower,2008,3.34,MYSTERY
9502715,Blood Opal,2010,4.62,MYSTERY
34413701,Find Her,2017,4.12,MYSTERY
26594082,"Shades of Death (Rick Cantelli, P.I. #4)","",4.51,MYSTERY
25026078,Trial of Injustice,"",4.38,MYSTERY
35079533,Sleep No More: Six Murderous Tales,2017,4.25,MYSTERY
4728979,"Silent on the Moor (Lady Julia Grey, #3)",2009,4.04,MYSTERY
1242480,The Bridge of Sighs (The Yalta Boulevard Sequence #1),2004,3.71,MYSTERY
12020362,Catharsis,2011,3.26,MYSTERY
7494339,Smiley's People (George Smiley #7),2009,4.25,MYSTERY
18801317,"İstanbul Hatırası (Başkomiser Nevzat, #4)",2013,4.05,MYSTERY
9499751,"Atlantis Gate (Atlantis, #4)","",3.83,MYSTERY
20419615,Alfred Hitchcock and the Three Investigators in The Mystery of Monster Mountain,"",3.67,MYSTERY
2264148,"Maigret & Pietr, o Letão",2004,3.47,MYSTERY
9716504,"Cheated by Death (Jeff Resnick Mystery, #3)",2010,4.16,MYSTERY
23264027,"Rojo como la sangre (Me llamo Lumikki, #1)",2014,3.42,MYSTERY
5902373,La misma canción,2009,3.81,MYSTERY
29922374,Not Quite Mine (Lowcountry Mysteries #7),2016,4.66,MYSTERY
20739581,Curiosity Didn't Kill the Cat,"",3.66,MYSTERY
2690285,It's Murder with Dover,1992,3.82,MYSTERY
568745,Secret Justice,2004,3.98,MYSTERY
1372523,"The Confessor (Gabriel Allon, #3)","",4.14,MYSTERY
10702683,"Goldstein: Gereon Raths dritter Fall (Gereon Rath, #3)","",4.13,MYSTERY
22755208,Matt Helm - The Poisoners,"",3.96,MYSTERY
28137772,Last Days,2016,3.83,MYSTERY
23121657,Winterswim,2014,4.11,MYSTERY
17701251,"Cut to the Quick (Julian Kestrel Mysteries, #1)",2013,4.00,MYSTERY
2050283,"The Monkey's Raincoat (Elvis Cole, #1)",2006,3.98,MYSTERY
4597394,"Lethal Legacy (Alexandra Cooper, #11)",2009,3.83,MYSTERY
29418902,"Ebola K: Book 3 (The Ebola K Trilogy, #3)",2016,4.27,MYSTERY
24246029,"Destiny Nexus (Shimmer In The Dark, #2)",2014,4.19,MYSTERY
2271734,Cat Among the Pigeons,1985,3.82,MYSTERY
18005896,Deep Lake Mystery,1929,3.52,MYSTERY
6632259,If She Only Knew (Dendam Sang Kekasih Gelap) (San Francisco #1),2009,3.88,MYSTERY
10084556,Splinter,2010,3.75,MYSTERY
34595544,Condenados,"",3.45,MYSTERY
30495405,L'inaspettata eredità dell'ispettore Chopra,2016,3.76,MYSTERY
29762396,"Black out, demain il sera trop tard",2016,3.92,MYSTERY
12785940,The Padre Predator,2011,4.15,MYSTERY
19482575,Dialogues of a Crime,"",3.84,MYSTERY
35101884,Καταδίωξη στη Βενετία,2017,3.54,MYSTERY
6658187,"The Torment Of Others (Tony Hill & Carol Jordan, #4)","",4.13,MYSTERY
1948330,Mr Murder,1993,3.73,MYSTERY
9769187,Silent Death: The Killing Of Julie Ramage,2009,3.33,MYSTERY
11286561,Where Dreams Begin,2011,2.83,MYSTERY
25345488,Omicidio alle Hawaii. La Signora in Giallo,2015,3.92,MYSTERY
410741,"Orchid Beach (Holly Barker, #1)",2007,3.97,MYSTERY
12124780,"Lasting Damage (Spilling CID, #6)",2011,3.56,MYSTERY
5978662,"Sherlock Holmes: The Complete Novels and Stories, Volume II",1986,4.50,MYSTERY
1208583,They Said We'd Never Make It,"",3.30,MYSTERY
5999938,"Last Known Victim (Stacy Killian, #3; The Malones, #4)",2007,4.11,MYSTERY
25828421,Hannah West: Sleuth in Training,2016,4.64,MYSTERY
16070025,"Temple of the Jaguar (Nick Caine, #1)","",3.55,MYSTERY
22929003,Ruined Abbey: A Collins-Burke Mystery,2016,3.39,MYSTERY
13440521,Never Give a Millionaire an Even Break,"",4.00,MYSTERY
26722961,Girl Last Seen,2016,3.62,MYSTERY
13243663,"A Killing Season (Medieval Mystery, #8)",2011,3.75,MYSTERY
13633246,Eeny Meeny Miny Moe,2012,3.96,MYSTERY
140111,The Encyclopedia of Serial Killers,2006,4.15,MYSTERY
6072107,"6 Killer Bodies (Body Movers, #6)",2009,4.11,MYSTERY
6822085,Perchance to Dream,1991,3.74,MYSTERY
207660,Girls of Tender Age: A Memoir,"",3.92,MYSTERY
23820390,Mein bist du,"",3.94,MYSTERY
28820226,2020 - The Countdown Begins (End of the Sixth Age Book 1),"",4.50,MYSTERY
17307095,Dead Rich,2013,3.95,MYSTERY
2301826,"Murder Follows Money (Liz Sullivan, #6)",2000,3.85,MYSTERY
5825,"From Russia, With Love ; Casino Royale ; Live And Let Die ; Diamonds Are Forever ; Dr No ; Goldfinger","",4.03,MYSTERY
6396331,Torture at the Back Forty: The Gang Rape and Slaying of Margaret Anderson,2009,3.44,MYSTERY
15959192,The Midnight Swimmer,2013,3.94,MYSTERY
202892,A Night for Screaming / Any Woman He Wanted,2016,3.67,MYSTERY
11330948,One Cold Night,2011,3.62,MYSTERY
18761187,Ghost Month (A Taipei Night Market #1),2014,3.20,MYSTERY
36313051,1922,2017,3.84,MYSTERY
12377567,Ο τρελός του Μπερζεράκ,2005,3.77,MYSTERY
23299330,White Roses Calling,"",4.03,MYSTERY
34304557,Beautiful Prey 4,"",4.58,MYSTERY
1954201,名探偵コナン 46 (Detective Conan #46),2004,4.20,MYSTERY
24997490,Η επιστροφή,2014,3.74,MYSTERY
137982,Last Act,1988,3.73,MYSTERY
17737939,Mickey Slips,2013,4.19,MYSTERY
13644177,Unearthed,2012,3.71,MYSTERY
25030225,Sucker,2015,3.60,MYSTERY
36409040,Sitting Murder: A Baffling Victorian Whodunnit,"",4.00,MYSTERY
18453226,"The Skin Collector  (Lincoln Rhyme, #11)",2014,3.93,MYSTERY
10432078,The Case of the Worried Waitress,1966,3.66,MYSTERY
1638118,"The Garden Plot (Sarah Deane Mystery, #8)",1998,3.37,MYSTERY
26121312,"Kylmä syli (Antti Hautalehto, #4)",2015,3.79,MYSTERY
29547454,Under the Harrow,"",3.42,MYSTERY
11253474,"Carnacki, el cazador de fantasmas",2011,3.78,MYSTERY
13120555,I'll Be Watching You,2011,3.84,MYSTERY
10568837,Overture to Death,"",3.92,MYSTERY
29370487,The King of Lies: A Novel,2016,3.86,MYSTERY
8253803,The Neighbors Are Watching,2010,3.20,MYSTERY
25020736,"The Opium-Eater (Thomas De Quincey, #1.5)","",3.69,MYSTERY
3594169,Bedlam,2009,3.43,MYSTERY
8325506,"Serpent's Tooth (Peter Decker/Rina Lazarus, #10)","",3.94,MYSTERY
1629539,Rebecca,2005,4.21,MYSTERY
8331017,Wilma Tenderfoot and the Case of the Fatal Phantom,2010,4.18,MYSTERY
10922889,Children of the Fog,2011,3.74,MYSTERY
16115241,Arctic Floor,2013,3.41,MYSTERY
22447965,Little Lies,2014,4.21,MYSTERY
31374306,Trois jours et une vie,2016,3.57,MYSTERY
29543391,Meyer Lansky: The Thinking Man's Gangster,"",3.85,MYSTERY
30858610,"Take the Key and Lock Her Up (Embassy Row, #3)","",4.07,MYSTERY
140411,Someone in the House,2005,3.65,MYSTERY
32859640,Sifting for Suspects (Macaron Patisserie Mystery #1),"",4.18,MYSTERY
7738956,"Gunshot Road (Emily Tempest, #2)",2010,3.76,MYSTERY
22823309,Someone to Watch Over Me: A Thriller,2015,3.85,MYSTERY
1758985,"The White House Connection (Sean Dillion, #7)",1999,3.77,MYSTERY
19145414,Among Prey,"",4.00,MYSTERY
8381831,"Big City, Bad Blood (Ray Dudgeon, #1)",2009,3.77,MYSTERY
141249,L'île aux trente cercueils,2010,3.82,MYSTERY
10297159,Nog niet dood (Inspector Winter #9),2009,3.39,MYSTERY
11587877,In Tenebris (La Trilogie du mal - Joshua Brolin #2),2007,4.18,MYSTERY
25831944,Serial Killers: True Crime Stories Of The Most Vicious Serial Killers In History: Serial Killers Profiles And Stories,"",3.08,MYSTERY
24689070,Double Indemnity (The Stonebridge Mysteries Book 1),"",3.78,MYSTERY
26594239,Kiss Kill Love Him Still (Kiss Kill Love Him Still #1),"",3.59,MYSTERY
12333720,Muleshoe (Mike Bishop #1),"",3.34,MYSTERY
1120729,Pulse,1998,4.01,MYSTERY
23199721,Take Down,2015,3.92,MYSTERY
11254470,"Deadlock (Ryan Lock, #2)",2011,3.97,MYSTERY
9467813,Gingerbread Cookie Murder,"",3.77,MYSTERY
